Timestamp,BR,RtoR
25/06/2018 13:35:26.859,1796,-0.745
25/06/2018 13:35:26.915,1796,-0.745
25/06/2018 13:35:26.971,1796,-0.745
25/06/2018 13:35:27.027,1796,0.755
25/06/2018 13:35:27.083,1796,0.755
25/06/2018 13:35:27.139,1796,0.755
25/06/2018 13:35:27.195,1796,0.755
25/06/2018 13:35:27.251,1796,0.755
25/06/2018 13:35:27.307,1796,0.755
25/06/2018 13:35:27.363,1796,0.755
25/06/2018 13:35:27.419,1796,0.755
25/06/2018 13:35:27.475,1796,0.755
25/06/2018 13:35:27.531,1796,0.755
25/06/2018 13:35:27.587,1797,0.755
25/06/2018 13:35:27.643,1797,0.755
25/06/2018 13:35:27.699,1797,0.755
25/06/2018 13:35:27.755,1798,0.755
25/06/2018 13:35:27.811,1798,-0.755
25/06/2018 13:35:27.867,1798,-0.755
25/06/2018 13:35:27.923,1798,-0.755
25/06/2018 13:35:27.979,1798,-0.755
25/06/2018 13:35:28.035,1798,-0.755
25/06/2018 13:35:28.091,1798,-0.755
25/06/2018 13:35:28.147,1799,-0.755
25/06/2018 13:35:28.203,1799,-0.755
25/06/2018 13:35:28.259,1799,-0.755
25/06/2018 13:35:28.315,1800,-0.755
25/06/2018 13:35:28.371,1800,-0.755
25/06/2018 13:35:28.427,1800,-0.755
25/06/2018 13:35:28.483,1800,-0.755
25/06/2018 13:35:28.539,1799,0.743
25/06/2018 13:35:28.595,1798,0.743
25/06/2018 13:35:28.651,1799,0.743
25/06/2018 13:35:28.707,1798,0.743
25/06/2018 13:35:28.763,1797,0.743
25/06/2018 13:35:28.819,1797,0.743
25/06/2018 13:35:28.875,1797,0.743
25/06/2018 13:35:28.931,1797,0.743
25/06/2018 13:35:28.987,1796,0.743
25/06/2018 13:35:29.043,1796,0.743
25/06/2018 13:35:29.099,1796,0.743
25/06/2018 13:35:29.155,1796,0.743
25/06/2018 13:35:29.211,1796,0.743
25/06/2018 13:35:29.267,1795,-0.735
25/06/2018 13:35:29.323,1795,-0.735
25/06/2018 13:35:29.379,1795,-0.735
25/06/2018 13:35:29.435,1795,-0.735
25/06/2018 13:35:29.491,1795,-0.735
25/06/2018 13:35:29.547,1795,-0.735
25/06/2018 13:35:29.603,1795,-0.735
25/06/2018 13:35:29.659,1795,-0.735
25/06/2018 13:35:29.715,1795,-0.735
25/06/2018 13:35:29.771,1795,-0.735
25/06/2018 13:35:29.827,1795,-0.735
25/06/2018 13:35:29.883,1795,-0.735
25/06/2018 13:35:29.939,1795,-0.735
25/06/2018 13:35:29.995,1795,-0.735
25/06/2018 13:35:30.051,1795,0.746
25/06/2018 13:35:30.107,1795,0.746
25/06/2018 13:35:30.163,1795,0.746
25/06/2018 13:35:30.219,1795,0.746
25/06/2018 13:35:30.275,1795,0.746
25/06/2018 13:35:30.331,1795,0.746
25/06/2018 13:35:30.387,1795,0.746
25/06/2018 13:35:30.443,1795,0.746
25/06/2018 13:35:30.499,1795,0.746
25/06/2018 13:35:30.555,1795,0.746
25/06/2018 13:35:30.611,1795,0.746
25/06/2018 13:35:30.667,1795,0.746
25/06/2018 13:35:30.723,1796,0.746
25/06/2018 13:35:30.779,1796,-0.756
25/06/2018 13:35:30.835,1796,-0.756
25/06/2018 13:35:30.891,1796,-0.756
25/06/2018 13:35:30.947,1797,-0.756
25/06/2018 13:35:31.003,1797,-0.756
25/06/2018 13:35:31.059,1797,-0.756
25/06/2018 13:35:31.115,1797,-0.756
25/06/2018 13:35:31.171,1798,-0.756
25/06/2018 13:35:31.227,1798,-0.756
25/06/2018 13:35:31.283,1798,-0.756
25/06/2018 13:35:31.339,1799,-0.756
25/06/2018 13:35:31.395,1799,-0.756
25/06/2018 13:35:31.451,1799,-0.756
25/06/2018 13:35:31.507,1799,-0.756
25/06/2018 13:35:31.563,1799,0.754
25/06/2018 13:35:31.619,1798,0.754
25/06/2018 13:35:31.675,1798,0.754
25/06/2018 13:35:31.731,1798,0.754
25/06/2018 13:35:31.787,1798,0.754
25/06/2018 13:35:31.843,1797,0.754
25/06/2018 13:35:31.899,1797,0.754
25/06/2018 13:35:31.955,1797,0.754
25/06/2018 13:35:32.011,1797,0.754
25/06/2018 13:35:32.067,1797,0.754
25/06/2018 13:35:32.123,1797,0.754
25/06/2018 13:35:32.179,1797,0.754
25/06/2018 13:35:32.235,1796,0.754
25/06/2018 13:35:32.291,1796,-0.751
25/06/2018 13:35:32.347,1796,-0.751
25/06/2018 13:35:32.403,1796,-0.751
25/06/2018 13:35:32.459,1796,-0.751
25/06/2018 13:35:32.515,1796,-0.751
25/06/2018 13:35:32.571,1796,-0.751
25/06/2018 13:35:32.627,1796,-0.751
25/06/2018 13:35:32.683,1796,-0.751
25/06/2018 13:35:32.739,1796,-0.751
25/06/2018 13:35:32.795,1796,-0.751
25/06/2018 13:35:32.851,1796,-0.751
25/06/2018 13:35:32.907,1796,-0.751
25/06/2018 13:35:32.963,1796,-0.751
25/06/2018 13:35:33.019,1796,0.771
25/06/2018 13:35:33.075,1796,0.771
25/06/2018 13:35:33.131,1796,0.771
25/06/2018 13:35:33.187,1796,0.771
25/06/2018 13:35:33.243,1795,0.771
25/06/2018 13:35:33.299,1795,0.771
25/06/2018 13:35:33.355,1795,0.771
25/06/2018 13:35:33.411,1795,0.771
25/06/2018 13:35:33.467,1795,0.771
25/06/2018 13:35:33.523,1795,0.771
25/06/2018 13:35:33.579,1795,0.771
25/06/2018 13:35:33.635,1796,0.771
25/06/2018 13:35:33.691,1796,0.771
25/06/2018 13:35:33.747,1796,0.771
25/06/2018 13:35:33.803,1796,-0.781
25/06/2018 13:35:33.859,1796,-0.781
25/06/2018 13:35:33.915,1796,-0.781
25/06/2018 13:35:33.971,1796,-0.781
25/06/2018 13:35:34.027,1796,-0.781
25/06/2018 13:35:34.083,1797,-0.781
25/06/2018 13:35:34.139,1797,-0.781
25/06/2018 13:35:34.195,1797,-0.781
25/06/2018 13:35:34.251,1798,-0.781
25/06/2018 13:35:34.307,1798,-0.781
25/06/2018 13:35:34.363,1798,-0.781
25/06/2018 13:35:34.419,1798,-0.781
25/06/2018 13:35:34.475,1798,-0.781
25/06/2018 13:35:34.531,1798,0.778
25/06/2018 13:35:34.587,1798,0.778
25/06/2018 13:35:34.643,1798,0.778
25/06/2018 13:35:34.699,1798,0.778
25/06/2018 13:35:34.755,1798,0.778
25/06/2018 13:35:34.811,1798,0.778
25/06/2018 13:35:34.867,1797,0.778
25/06/2018 13:35:34.923,1797,0.778
25/06/2018 13:35:34.979,1797,0.778
25/06/2018 13:35:35.035,1797,0.778
25/06/2018 13:35:35.091,1797,0.778
25/06/2018 13:35:35.147,1797,0.778
25/06/2018 13:35:35.203,1797,0.778
25/06/2018 13:35:35.259,1797,0.778
25/06/2018 13:35:35.315,1797,-0.772
25/06/2018 13:35:35.371,1796,-0.772
25/06/2018 13:35:35.427,1796,-0.772
25/06/2018 13:35:35.483,1796,-0.772
25/06/2018 13:35:35.539,1796,-0.772
25/06/2018 13:35:35.595,1796,-0.772
25/06/2018 13:35:35.651,1796,-0.772
25/06/2018 13:35:35.707,1796,-0.772
25/06/2018 13:35:35.763,1796,-0.772
25/06/2018 13:35:35.819,1796,-0.772
25/06/2018 13:35:35.875,1796,-0.772
25/06/2018 13:35:35.931,1796,-0.772
25/06/2018 13:35:35.987,1796,-0.772
25/06/2018 13:35:36.043,1796,0.786
25/06/2018 13:35:36.099,1796,0.786
25/06/2018 13:35:36.155,1796,0.786
25/06/2018 13:35:36.211,1796,0.786
25/06/2018 13:35:36.267,1796,0.786
25/06/2018 13:35:36.323,1796,0.786
25/06/2018 13:35:36.379,1796,0.786
25/06/2018 13:35:36.435,1796,0.786
25/06/2018 13:35:36.491,1795,0.786
25/06/2018 13:35:36.547,1795,0.786
25/06/2018 13:35:36.603,1796,0.786
25/06/2018 13:35:36.659,1795,0.786
25/06/2018 13:35:36.715,1796,0.786
25/06/2018 13:35:36.771,1795,0.786
25/06/2018 13:35:36.827,1796,0.786
25/06/2018 13:35:36.883,1796,0.786
25/06/2018 13:35:36.939,1796,0.786
25/06/2018 13:35:36.995,1796,0.786
25/06/2018 13:35:37.051,1796,-0.79
25/06/2018 13:35:37.107,1797,-0.79
25/06/2018 13:35:37.163,1797,-0.79
25/06/2018 13:35:37.219,1797,-0.79
25/06/2018 13:35:37.275,1797,-0.79
25/06/2018 13:35:37.331,1798,-0.79
25/06/2018 13:35:37.387,1798,-0.79
25/06/2018 13:35:37.443,1798,-0.79
25/06/2018 13:35:37.499,1799,-0.79
25/06/2018 13:35:37.555,1799,-0.79
25/06/2018 13:35:37.611,1799,-0.79
25/06/2018 13:35:37.667,1799,-0.79
25/06/2018 13:35:37.723,1799,-0.79
25/06/2018 13:35:37.779,1799,0.771
25/06/2018 13:35:37.835,1798,0.771
25/06/2018 13:35:37.891,1798,0.771
25/06/2018 13:35:37.947,1798,0.771
25/06/2018 13:35:38.003,1798,0.771
25/06/2018 13:35:38.059,1797,0.771
25/06/2018 13:35:38.115,1797,0.771
25/06/2018 13:35:38.171,1797,0.771
25/06/2018 13:35:38.227,1797,0.771
25/06/2018 13:35:38.283,1797,0.771
25/06/2018 13:35:38.339,1797,0.771
25/06/2018 13:35:38.395,1797,0.771
25/06/2018 13:35:38.451,1797,0.771
25/06/2018 13:35:38.507,1797,0.771
25/06/2018 13:35:38.563,1796,-0.762
25/06/2018 13:35:38.619,1796,-0.762
25/06/2018 13:35:38.675,1796,-0.762
25/06/2018 13:35:38.731,1796,-0.762
25/06/2018 13:35:38.787,1796,-0.762
25/06/2018 13:35:38.843,1796,-0.762
25/06/2018 13:35:38.899,1796,-0.762
25/06/2018 13:35:38.955,1796,-0.762
25/06/2018 13:35:39.011,1796,-0.762
25/06/2018 13:35:39.067,1796,-0.762
25/06/2018 13:35:39.123,1796,-0.762
25/06/2018 13:35:39.179,1796,-0.762
25/06/2018 13:35:39.235,1796,-0.762
25/06/2018 13:35:39.291,1796,0.773
25/06/2018 13:35:39.347,1796,0.773
25/06/2018 13:35:39.403,1796,0.773
25/06/2018 13:35:39.459,1796,0.773
25/06/2018 13:35:39.515,1796,0.773
25/06/2018 13:35:39.571,1796,0.773
25/06/2018 13:35:39.627,1796,0.773
25/06/2018 13:35:39.683,1796,0.773
25/06/2018 13:35:39.739,1796,0.773
25/06/2018 13:35:39.795,1796,0.773
25/06/2018 13:35:39.851,1796,0.773
25/06/2018 13:35:39.907,1796,0.773
25/06/2018 13:35:39.963,1796,0.773
25/06/2018 13:35:40.019,1795,-0.78
25/06/2018 13:35:40.075,1795,-0.78
25/06/2018 13:35:40.131,1796,-0.78
25/06/2018 13:35:40.187,1795,-0.78
25/06/2018 13:35:40.243,1796,-0.78
25/06/2018 13:35:40.299,1796,-0.78
25/06/2018 13:35:40.355,1796,-0.78
25/06/2018 13:35:40.411,1796,-0.78
25/06/2018 13:35:40.467,1797,-0.78
25/06/2018 13:35:40.523,1797,-0.78
25/06/2018 13:35:40.579,1798,-0.78
25/06/2018 13:35:40.635,1799,-0.78
25/06/2018 13:35:40.691,1799,-0.78
25/06/2018 13:35:40.747,1800,-0.78
25/06/2018 13:35:40.803,1801,0.785
25/06/2018 13:35:40.859,1801,0.785
25/06/2018 13:35:40.915,1801,0.785
25/06/2018 13:35:40.971,1801,0.785
25/06/2018 13:35:41.027,1802,0.785
25/06/2018 13:35:41.083,1802,0.785
25/06/2018 13:35:41.139,1802,0.785
25/06/2018 13:35:41.195,1803,0.785
25/06/2018 13:35:41.251,1804,0.785
25/06/2018 13:35:41.307,1804,0.785
25/06/2018 13:35:41.363,1805,0.785
25/06/2018 13:35:41.419,1804,0.785
25/06/2018 13:35:41.475,1804,0.785
25/06/2018 13:35:41.531,1804,-0.775
25/06/2018 13:35:41.587,1804,-0.775
25/06/2018 13:35:41.643,1804,-0.775
25/06/2018 13:35:41.699,1804,-0.775
25/06/2018 13:35:41.755,1803,-0.775
25/06/2018 13:35:41.811,1803,-0.775
25/06/2018 13:35:41.867,1802,-0.775
25/06/2018 13:35:41.923,1802,-0.775
25/06/2018 13:35:41.979,1801,-0.775
25/06/2018 13:35:42.035,1801,-0.775
25/06/2018 13:35:42.091,1801,-0.775
25/06/2018 13:35:42.147,1800,-0.775
25/06/2018 13:35:42.203,1800,-0.775
25/06/2018 13:35:42.259,1800,-0.775
25/06/2018 13:35:42.315,1800,0.761
25/06/2018 13:35:42.371,1799,0.761
25/06/2018 13:35:42.427,1799,0.761
25/06/2018 13:35:42.483,1799,0.761
25/06/2018 13:35:42.539,1799,0.761
25/06/2018 13:35:42.595,1799,0.761
25/06/2018 13:35:42.651,1799,0.761
25/06/2018 13:35:42.707,1798,0.761
25/06/2018 13:35:42.763,1798,0.761
25/06/2018 13:35:42.819,1798,0.761
25/06/2018 13:35:42.875,1798,0.761
25/06/2018 13:35:42.931,1798,0.761
25/06/2018 13:35:42.987,1798,0.761
25/06/2018 13:35:43.043,1798,-0.776
25/06/2018 13:35:43.099,1798,-0.776
25/06/2018 13:35:43.155,1798,-0.776
25/06/2018 13:35:43.211,1798,-0.776
25/06/2018 13:35:43.267,1797,-0.776
25/06/2018 13:35:43.323,1797,-0.776
25/06/2018 13:35:43.379,1797,-0.776
25/06/2018 13:35:43.435,1797,-0.776
25/06/2018 13:35:43.491,1797,-0.776
25/06/2018 13:35:43.547,1797,-0.776
25/06/2018 13:35:43.603,1797,-0.776
25/06/2018 13:35:43.659,1797,-0.776
25/06/2018 13:35:43.715,1797,-0.776
25/06/2018 13:35:43.771,1798,0.79
25/06/2018 13:35:43.827,1798,0.79
25/06/2018 13:35:43.883,1798,0.79
25/06/2018 13:35:43.939,1798,0.79
25/06/2018 13:35:43.995,1798,0.79
25/06/2018 13:35:44.051,1798,0.79
25/06/2018 13:35:44.107,1798,0.79
25/06/2018 13:35:44.163,1799,0.79
25/06/2018 13:35:44.219,1799,0.79
25/06/2018 13:35:44.275,1799,0.79
25/06/2018 13:35:44.331,1799,0.79
25/06/2018 13:35:44.387,1800,0.79
25/06/2018 13:35:44.443,1800,0.79
25/06/2018 13:35:44.499,1800,0.79
25/06/2018 13:35:44.555,1800,0.79
25/06/2018 13:35:44.611,1800,0.79
25/06/2018 13:35:44.667,1800,0.79
25/06/2018 13:35:44.723,1800,0.79
25/06/2018 13:35:44.779,1800,-0.788
25/06/2018 13:35:44.835,1800,-0.788
25/06/2018 13:35:44.891,1800,-0.788
25/06/2018 13:35:44.947,1800,-0.788
25/06/2018 13:35:45.003,1800,-0.788
25/06/2018 13:35:45.059,1799,-0.788
25/06/2018 13:35:45.115,1799,-0.788
25/06/2018 13:35:45.171,1799,-0.788
25/06/2018 13:35:45.227,1799,-0.788
25/06/2018 13:35:45.283,1798,-0.788
25/06/2018 13:35:45.339,1799,-0.788
25/06/2018 13:35:45.395,1798,-0.788
25/06/2018 13:35:45.451,1798,-0.788
25/06/2018 13:35:45.507,1798,-0.788
25/06/2018 13:35:45.563,1798,0.789
25/06/2018 13:35:45.619,1798,0.789
25/06/2018 13:35:45.675,1798,0.789
25/06/2018 13:35:45.731,1797,0.789
25/06/2018 13:35:45.787,1797,0.789
25/06/2018 13:35:45.843,1797,0.789
25/06/2018 13:35:45.899,1797,0.789
25/06/2018 13:35:45.955,1797,0.789
25/06/2018 13:35:46.011,1797,0.789
25/06/2018 13:35:46.067,1797,0.789
25/06/2018 13:35:46.123,1797,0.789
25/06/2018 13:35:46.179,1797,0.789
25/06/2018 13:35:46.235,1797,0.789
25/06/2018 13:35:46.291,1797,-0.789
25/06/2018 13:35:46.347,1797,-0.789
25/06/2018 13:35:46.403,1797,-0.789
25/06/2018 13:35:46.459,1797,-0.789
25/06/2018 13:35:46.515,1797,-0.789
25/06/2018 13:35:46.571,1797,-0.789
25/06/2018 13:35:46.627,1797,-0.789
25/06/2018 13:35:46.683,1797,-0.789
25/06/2018 13:35:46.739,1797,-0.789
25/06/2018 13:35:46.795,1797,-0.789
25/06/2018 13:35:46.851,1797,-0.789
25/06/2018 13:35:46.907,1798,-0.789
25/06/2018 13:35:46.963,1798,-0.789
25/06/2018 13:35:47.019,1798,0.792
25/06/2018 13:35:47.075,1798,0.792
25/06/2018 13:35:47.131,1798,0.792
25/06/2018 13:35:47.187,1798,0.792
25/06/2018 13:35:47.243,1798,0.792
25/06/2018 13:35:47.299,1798,0.792
25/06/2018 13:35:47.355,1798,0.792
25/06/2018 13:35:47.411,1798,0.792
25/06/2018 13:35:47.467,1799,0.792
25/06/2018 13:35:47.523,1799,0.792
25/06/2018 13:35:47.579,1799,0.792
25/06/2018 13:35:47.635,1799,0.792
25/06/2018 13:35:47.691,1800,0.792
25/06/2018 13:35:47.747,1800,0.792
25/06/2018 13:35:47.803,1800,-0.774
25/06/2018 13:35:47.859,1801,-0.774
25/06/2018 13:35:47.915,1801,-0.774
25/06/2018 13:35:47.971,1801,-0.774
25/06/2018 13:35:48.027,1802,-0.774
25/06/2018 13:35:48.083,1802,-0.774
25/06/2018 13:35:48.139,1802,-0.774
25/06/2018 13:35:48.195,1802,-0.774
25/06/2018 13:35:48.251,1802,-0.774
25/06/2018 13:35:48.307,1802,-0.774
25/06/2018 13:35:48.363,1801,-0.774
25/06/2018 13:35:48.419,1801,-0.774
25/06/2018 13:35:48.475,1801,-0.774
25/06/2018 13:35:48.531,1801,0.752
25/06/2018 13:35:48.587,1800,0.752
25/06/2018 13:35:48.643,1800,0.752
25/06/2018 13:35:48.699,1799,0.752
25/06/2018 13:35:48.755,1799,0.752
25/06/2018 13:35:48.811,1798,0.752
25/06/2018 13:35:48.867,1798,0.752
25/06/2018 13:35:48.923,1798,0.752
25/06/2018 13:35:48.979,1798,0.752
25/06/2018 13:35:49.035,1798,0.752
25/06/2018 13:35:49.091,1798,0.752
25/06/2018 13:35:49.147,1797,0.752
25/06/2018 13:35:49.203,1797,0.752
25/06/2018 13:35:49.259,1797,0.752
25/06/2018 13:35:49.315,1797,-0.752
25/06/2018 13:35:49.371,1797,-0.752
25/06/2018 13:35:49.427,1797,-0.752
25/06/2018 13:35:49.483,1797,-0.752
25/06/2018 13:35:49.539,1797,-0.752
25/06/2018 13:35:49.595,1797,-0.752
25/06/2018 13:35:49.651,1797,-0.752
25/06/2018 13:35:49.707,1797,-0.752
25/06/2018 13:35:49.763,1796,-0.752
25/06/2018 13:35:49.819,1796,-0.752
25/06/2018 13:35:49.875,1796,-0.752
25/06/2018 13:35:49.931,1796,-0.752
25/06/2018 13:35:49.987,1796,-0.752
25/06/2018 13:35:50.043,1796,0.762
25/06/2018 13:35:50.099,1796,0.762
25/06/2018 13:35:50.155,1796,0.762
25/06/2018 13:35:50.211,1796,0.762
25/06/2018 13:35:50.267,1796,0.762
25/06/2018 13:35:50.323,1795,0.762
25/06/2018 13:35:50.379,1795,0.762
25/06/2018 13:35:50.435,1795,0.762
25/06/2018 13:35:50.491,1795,0.762
25/06/2018 13:35:50.547,1795,0.762
25/06/2018 13:35:50.603,1795,0.762
25/06/2018 13:35:50.659,1795,0.762
25/06/2018 13:35:50.715,1796,0.762
25/06/2018 13:35:50.771,1796,-0.771
25/06/2018 13:35:50.827,1796,-0.771
25/06/2018 13:35:50.883,1796,-0.771
25/06/2018 13:35:50.939,1797,-0.771
25/06/2018 13:35:50.995,1797,-0.771
25/06/2018 13:35:51.051,1797,-0.771
25/06/2018 13:35:51.107,1798,-0.771
25/06/2018 13:35:51.163,1797,-0.771
25/06/2018 13:35:51.219,1798,-0.771
25/06/2018 13:35:51.275,1798,-0.771
25/06/2018 13:35:51.331,1799,-0.771
25/06/2018 13:35:51.387,1799,-0.771
25/06/2018 13:35:51.443,1799,-0.771
25/06/2018 13:35:51.499,1800,-0.771
25/06/2018 13:35:51.555,1800,0.753
25/06/2018 13:35:51.611,1800,0.753
25/06/2018 13:35:51.667,1800,0.753
25/06/2018 13:35:51.723,1799,0.753
25/06/2018 13:35:51.779,1799,0.753
25/06/2018 13:35:51.835,1799,0.753
25/06/2018 13:35:51.891,1798,0.753
25/06/2018 13:35:51.947,1798,0.753
25/06/2018 13:35:52.003,1798,0.753
25/06/2018 13:35:52.059,1798,0.753
25/06/2018 13:35:52.115,1797,0.753
25/06/2018 13:35:52.171,1797,0.753
25/06/2018 13:35:52.227,1797,0.753
25/06/2018 13:35:52.283,1797,-0.751
25/06/2018 13:35:52.339,1797,-0.751
25/06/2018 13:35:52.395,1796,-0.751
25/06/2018 13:35:52.451,1796,-0.751
25/06/2018 13:35:52.507,1796,-0.751
25/06/2018 13:35:52.563,1796,-0.751
25/06/2018 13:35:52.619,1796,-0.751
25/06/2018 13:35:52.675,1796,-0.751
25/06/2018 13:35:52.731,1796,-0.751
25/06/2018 13:35:52.787,1796,-0.751
25/06/2018 13:35:52.843,1795,-0.751
25/06/2018 13:35:52.899,1796,-0.751
25/06/2018 13:35:52.955,1796,-0.751
25/06/2018 13:35:53.011,1796,-0.751
25/06/2018 13:35:53.067,1796,0.763
25/06/2018 13:35:53.123,1795,0.763
25/06/2018 13:35:53.179,1795,0.763
25/06/2018 13:35:53.235,1795,0.763
25/06/2018 13:35:53.291,1795,0.763
25/06/2018 13:35:53.347,1795,0.763
25/06/2018 13:35:53.403,1795,0.763
25/06/2018 13:35:53.459,1795,0.763
25/06/2018 13:35:53.515,1795,0.763
25/06/2018 13:35:53.571,1795,0.763
25/06/2018 13:35:53.627,1795,0.763
25/06/2018 13:35:53.683,1795,0.763
25/06/2018 13:35:53.739,1795,0.763
25/06/2018 13:35:53.795,1795,-0.764
25/06/2018 13:35:53.851,1796,-0.764
25/06/2018 13:35:53.907,1796,-0.764
25/06/2018 13:35:53.963,1796,-0.764
25/06/2018 13:35:54.019,1796,-0.764
25/06/2018 13:35:54.075,1796,-0.764
25/06/2018 13:35:54.131,1796,-0.764
25/06/2018 13:35:54.187,1797,-0.764
25/06/2018 13:35:54.243,1797,-0.764
25/06/2018 13:35:54.299,1797,-0.764
25/06/2018 13:35:54.355,1798,-0.764
25/06/2018 13:35:54.411,1798,-0.764
25/06/2018 13:35:54.467,1798,-0.764
25/06/2018 13:35:54.523,1798,0.761
25/06/2018 13:35:54.579,1798,0.761
25/06/2018 13:35:54.635,1799,0.761
25/06/2018 13:35:54.691,1799,0.761
25/06/2018 13:35:54.747,1798,0.761
25/06/2018 13:35:54.803,1798,0.761
25/06/2018 13:35:54.859,1798,0.761
25/06/2018 13:35:54.915,1798,0.761
25/06/2018 13:35:54.971,1797,0.761
25/06/2018 13:35:55.027,1797,0.761
25/06/2018 13:35:55.083,1797,0.761
25/06/2018 13:35:55.139,1797,0.761
25/06/2018 13:35:55.195,1797,0.761
25/06/2018 13:35:55.251,1797,0.761
25/06/2018 13:35:55.307,1796,-0.755
25/06/2018 13:35:55.363,1796,-0.755
25/06/2018 13:35:55.419,1796,-0.755
25/06/2018 13:35:55.475,1796,-0.755
25/06/2018 13:35:55.531,1796,-0.755
25/06/2018 13:35:55.587,1796,-0.755
25/06/2018 13:35:55.643,1796,-0.755
25/06/2018 13:35:55.699,1796,-0.755
25/06/2018 13:35:55.755,1795,-0.755
25/06/2018 13:35:55.811,1795,-0.755
25/06/2018 13:35:55.867,1795,-0.755
25/06/2018 13:35:55.923,1795,-0.755
25/06/2018 13:35:55.979,1795,-0.755
25/06/2018 13:35:56.035,1795,-0.755
25/06/2018 13:35:56.091,1795,-0.755
25/06/2018 13:35:56.147,1795,-0.755
25/06/2018 13:35:56.203,1795,-0.755
25/06/2018 13:35:56.259,1795,-0.755
25/06/2018 13:35:56.315,1795,0.764
25/06/2018 13:35:56.371,1795,0.764
25/06/2018 13:35:56.427,1795,0.764
25/06/2018 13:35:56.483,1795,0.764
25/06/2018 13:35:56.539,1795,0.764
25/06/2018 13:35:56.595,1795,0.764
25/06/2018 13:35:56.651,1795,0.764
25/06/2018 13:35:56.707,1794,0.764
25/06/2018 13:35:56.763,1794,0.764
25/06/2018 13:35:56.819,1795,0.764
25/06/2018 13:35:56.875,1795,0.764
25/06/2018 13:35:56.931,1795,0.764
25/06/2018 13:35:56.987,1795,0.764
25/06/2018 13:35:57.043,1795,-0.766
25/06/2018 13:35:57.099,1796,-0.766
25/06/2018 13:35:57.155,1796,-0.766
25/06/2018 13:35:57.211,1796,-0.766
25/06/2018 13:35:57.267,1796,-0.766
25/06/2018 13:35:57.323,1796,-0.766
25/06/2018 13:35:57.379,1797,-0.766
25/06/2018 13:35:57.435,1797,-0.766
25/06/2018 13:35:57.491,1797,-0.766
25/06/2018 13:35:57.547,1797,-0.766
25/06/2018 13:35:57.603,1797,-0.766
25/06/2018 13:35:57.659,1798,-0.766
25/06/2018 13:35:57.715,1798,-0.766
25/06/2018 13:35:57.771,1798,0.76
25/06/2018 13:35:57.827,1798,0.76
25/06/2018 13:35:57.883,1797,0.76
25/06/2018 13:35:57.939,1797,0.76
25/06/2018 13:35:57.995,1797,0.76
25/06/2018 13:35:58.051,1797,0.76
25/06/2018 13:35:58.107,1796,0.76
25/06/2018 13:35:58.163,1796,0.76
25/06/2018 13:35:58.219,1796,0.76
25/06/2018 13:35:58.275,1796,0.76
25/06/2018 13:35:58.331,1796,0.76
25/06/2018 13:35:58.387,1796,0.76
25/06/2018 13:35:58.443,1796,0.76
25/06/2018 13:35:58.499,1795,0.76
25/06/2018 13:35:58.555,1795,-0.752
25/06/2018 13:35:58.611,1795,-0.752
25/06/2018 13:35:58.667,1795,-0.752
25/06/2018 13:35:58.723,1795,-0.752
25/06/2018 13:35:58.779,1795,-0.752
25/06/2018 13:35:58.835,1795,-0.752
25/06/2018 13:35:58.891,1794,-0.752
25/06/2018 13:35:58.947,1794,-0.752
25/06/2018 13:35:59.003,1794,-0.752
25/06/2018 13:35:59.059,1794,-0.752
25/06/2018 13:35:59.115,1794,-0.752
25/06/2018 13:35:59.171,1794,-0.752
25/06/2018 13:35:59.227,1794,-0.752
25/06/2018 13:35:59.283,1794,0.764
25/06/2018 13:35:59.339,1794,0.764
25/06/2018 13:35:59.395,1794,0.764
25/06/2018 13:35:59.451,1794,0.764
25/06/2018 13:35:59.507,1794,0.764
25/06/2018 13:35:59.563,1794,0.764
25/06/2018 13:35:59.619,1794,0.764
25/06/2018 13:35:59.675,1794,0.764
25/06/2018 13:35:59.731,1794,0.764
25/06/2018 13:35:59.787,1794,0.764
25/06/2018 13:35:59.843,1794,0.764
25/06/2018 13:35:59.899,1794,0.764
25/06/2018 13:35:59.955,1794,0.764
25/06/2018 13:36:00.011,1794,0.764
25/06/2018 13:36:00.067,1794,-0.776
25/06/2018 13:36:00.123,1794,-0.776
25/06/2018 13:36:00.179,1794,-0.776
25/06/2018 13:36:00.235,1794,-0.776
25/06/2018 13:36:00.291,1794,-0.776
25/06/2018 13:36:00.347,1795,-0.776
25/06/2018 13:36:00.403,1795,-0.776
25/06/2018 13:36:00.459,1795,-0.776
25/06/2018 13:36:00.515,1796,-0.776
25/06/2018 13:36:00.571,1795,-0.776
25/06/2018 13:36:00.627,1796,-0.776
25/06/2018 13:36:00.683,1796,-0.776
25/06/2018 13:36:00.739,1796,-0.776
25/06/2018 13:36:00.795,1796,0.786
25/06/2018 13:36:00.851,1796,0.786
25/06/2018 13:36:00.907,1797,0.786
25/06/2018 13:36:00.963,1797,0.786
25/06/2018 13:36:01.019,1797,0.786
25/06/2018 13:36:01.075,1797,0.786
25/06/2018 13:36:01.131,1798,0.786
25/06/2018 13:36:01.187,1798,0.786
25/06/2018 13:36:01.243,1798,0.786
25/06/2018 13:36:01.299,1798,0.786
25/06/2018 13:36:01.355,1798,0.786
25/06/2018 13:36:01.411,1798,0.786
25/06/2018 13:36:01.467,1797,0.786
25/06/2018 13:36:01.523,1797,-0.773
25/06/2018 13:36:01.579,1796,-0.773
