Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
25/06/2018 13:20:25.443,80,18.7,-3276.8,-31,0.02,0.07,3.747,27.000,0.002840,0.000040,-0.93,-0.79,0.48,0.55,0.18,0.20
25/06/2018 13:20:26.443,79,19.2,-3276.8,-31,0.01,0.03,3.747,26.000,0.002880,0.000060,-0.91,-0.83,0.48,0.55,0.15,0.20
25/06/2018 13:20:27.443,79,19.2,-3276.8,-31,0.01,0.12,3.747,28.000,0.002880,0.000060,-0.92,-0.84,0.48,0.55,0.00,0.19
25/06/2018 13:20:28.443,79,20.3,-3276.8,-31,0.01,0.04,3.747,28.000,0.002840,0.000040,-0.95,-0.84,0.46,0.53,0.16,0.20
25/06/2018 13:20:29.443,80,20.3,-3276.8,-31,0.02,0.06,3.747,30.000,0.002840,0.000060,-0.95,-0.84,0.46,0.54,0.16,0.19
25/06/2018 13:20:30.443,80,21.0,-3276.8,-31,0.01,0.03,3.747,30.000,0.002760,0.000040,-0.92,-0.83,0.46,0.55,0.16,0.19
25/06/2018 13:20:31.443,80,21.0,-3276.8,-31,0.01,0.04,3.747,30.000,0.002760,0.000040,-0.92,-0.83,0.48,0.54,0.15,0.19
25/06/2018 13:20:32.443,80,21.3,-3276.8,-31,0.01,0.04,3.747,28.000,0.002840,0.000040,-0.91,-0.84,0.48,0.56,0.15,0.19
25/06/2018 13:20:33.443,80,21.3,-3276.8,-31,0.01,0.06,3.747,28.000,0.002840,0.000040,-0.95,-0.84,0.45,0.54,0.15,0.19
25/06/2018 13:20:34.443,79,21.5,-3276.8,-31,0.02,0.07,3.747,30.000,0.002820,0.000060,-0.92,-0.80,0.46,0.55,0.15,0.19
25/06/2018 13:20:35.443,79,21.5,-3276.8,-31,0.02,0.04,3.747,28.000,0.002820,0.000040,-0.93,-0.85,0.46,0.55,0.16,0.19
25/06/2018 13:20:36.443,80,21.8,-3276.8,-31,0.01,0.03,3.747,31.000,0.002760,0.000040,-0.92,-0.84,0.48,0.55,0.15,0.19
25/06/2018 13:20:37.443,80,21.8,-3276.8,-31,0.01,0.03,3.747,30.000,0.002760,0.000040,-0.93,-0.84,0.48,0.54,0.16,0.19
25/06/2018 13:20:38.443,79,22.0,-3276.8,-31,0.01,0.03,3.747,31.000,0.002760,0.000060,-0.92,-0.84,0.46,0.54,0.18,0.19
25/06/2018 13:20:39.443,80,22.0,-3276.8,-31,0.01,0.03,3.747,29.000,0.002760,0.000060,-0.92,-0.84,0.46,0.53,0.16,0.19
25/06/2018 13:20:40.443,79,22.2,-3276.8,-31,0.01,0.06,3.747,30.000,0.002780,0.000060,-0.95,-0.84,0.48,0.54,0.16,0.19
25/06/2018 13:20:41.443,79,22.2,-3276.8,-31,0.01,0.04,3.747,32.000,0.002780,0.000060,-0.93,-0.84,0.46,0.55,0.16,0.19
25/06/2018 13:20:42.443,79,22.1,-3276.8,-30,0.02,0.06,3.747,40.000,0.002920,0.000060,-0.96,-0.83,0.46,0.55,0.16,0.20
25/06/2018 13:20:43.443,79,22.1,-3276.8,-30,0.03,0.07,3.747,60.000,0.002920,0.000060,-0.96,-0.81,0.44,0.55,0.18,0.21
25/06/2018 13:20:44.443,80,22.0,-3276.8,-30,0.02,0.07,3.747,74.000,0.002860,0.000060,-0.96,-0.80,0.45,0.54,0.19,0.21
25/06/2018 13:20:45.443,81,22.0,-3276.8,-30,0.03,0.07,3.747,98.000,0.002860,0.000120,-0.96,-0.84,0.40,0.51,0.18,0.22
25/06/2018 13:20:46.443,83,21.6,-3276.8,-29,0.02,0.07,3.747,106.000,0.002680,0.000100,-0.97,-0.83,0.44,0.50,0.15,0.19
25/06/2018 13:20:47.443,84,21.6,-3276.8,-28,0.02,0.12,3.747,94.000,0.002680,0.000100,-0.97,-0.87,0.43,0.50,0.15,0.37
25/06/2018 13:20:48.443,86,20.9,-3276.8,-28,0.01,0.12,3.747,86.000,0.002720,0.000100,-0.97,-0.87,0.43,0.50,0.15,0.37
25/06/2018 13:20:49.443,86,20.9,-3276.8,-28,0.01,0.04,3.747,81.000,0.002720,0.000100,-0.96,-0.86,0.42,0.50,0.15,0.19
25/06/2018 13:20:50.443,85,20.3,-3276.8,-28,0.02,0.03,3.747,82.000,0.002860,0.000100,-0.96,-0.87,0.43,0.50,0.14,0.19
25/06/2018 13:20:51.443,82,20.3,-3276.8,-29,0.01,0.04,3.747,81.000,0.002860,0.000080,-0.96,-0.86,0.44,0.53,0.13,0.19
25/06/2018 13:20:52.443,80,19.5,-3276.8,-29,0.02,0.04,3.747,85.000,0.002820,0.000080,-0.95,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:20:53.443,78,19.5,-3276.8,-29,0.01,0.03,3.747,81.000,0.002820,0.000080,-0.93,-0.86,0.45,0.53,0.14,0.19
25/06/2018 13:20:54.443,78,18.5,-3276.8,-29,0.01,0.03,3.747,80.000,0.002780,0.000060,-0.95,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:20:55.443,77,18.5,-3276.8,-29,0.01,0.10,3.747,81.000,0.002780,0.000060,-0.95,-0.85,0.45,0.55,0.00,0.19
25/06/2018 13:20:56.443,76,17.2,-3276.8,-29,0.02,0.03,3.747,77.000,0.002700,0.000060,-0.93,-0.86,0.46,0.54,0.13,0.19
25/06/2018 13:20:57.443,77,17.2,-3276.8,-30,0.01,0.04,3.747,68.000,0.002700,0.000060,-0.95,-0.84,0.46,0.54,0.14,0.19
25/06/2018 13:20:58.443,77,16.4,-3276.8,-29,0.01,0.04,3.747,66.000,0.002780,0.000060,-0.93,-0.85,0.45,0.51,0.14,0.19
25/06/2018 13:20:59.443,77,16.4,-3276.8,-29,0.01,0.04,3.747,63.000,0.002780,0.000060,-0.96,-0.85,0.45,0.53,0.13,0.19
25/06/2018 13:21:00.443,76,15.4,-3276.8,-29,0.02,0.04,3.747,56.000,0.002840,0.000080,-0.96,-0.85,0.46,0.54,0.13,0.19
25/06/2018 13:21:01.443,76,15.4,-3276.8,-30,0.01,0.03,3.747,51.000,0.002840,0.000080,-0.95,-0.85,0.46,0.55,0.13,0.19
25/06/2018 13:21:02.443,76,14.7,-3276.8,-29,0.02,0.04,3.747,47.000,0.002760,0.000080,-0.95,-0.85,0.48,0.55,0.12,0.19
25/06/2018 13:21:03.443,76,14.7,-3276.8,-29,0.02,0.06,3.747,44.000,0.002760,0.000060,-0.96,-0.84,0.46,0.54,0.14,0.20
25/06/2018 13:21:04.443,77,14.5,-3276.8,-29,0.02,0.04,3.747,38.000,0.002780,0.000060,-0.96,-0.86,0.44,0.53,0.15,0.20
25/06/2018 13:21:05.443,78,14.5,-3276.8,-29,0.02,0.04,3.747,45.000,0.002780,0.000100,-0.96,-0.84,0.44,0.53,0.15,0.19
25/06/2018 13:21:06.443,79,14.5,-3276.8,-29,0.02,0.06,3.747,60.000,0.002760,0.000100,-0.96,-0.85,0.43,0.51,0.14,0.20
25/06/2018 13:21:07.443,80,14.5,-3276.8,-29,0.02,0.04,3.747,59.000,0.002760,0.000100,-0.96,-0.85,0.44,0.53,0.13,0.19
25/06/2018 13:21:08.443,81,14.3,-3276.8,-29,0.02,0.06,3.747,64.000,0.002760,0.000100,-0.96,-0.84,0.45,0.54,0.13,0.20
25/06/2018 13:21:09.443,81,14.3,-3276.8,-29,0.01,0.10,3.747,60.000,0.002760,0.000080,-0.93,-0.85,0.45,0.50,0.00,0.19
25/06/2018 13:21:10.443,80,14.3,-3276.8,-29,0.01,0.03,3.747,53.000,0.002800,0.000060,-0.95,-0.85,0.45,0.51,0.15,0.19
25/06/2018 13:21:11.443,80,14.3,-3276.8,-29,0.01,0.03,3.747,49.000,0.002800,0.000060,-0.95,-0.86,0.45,0.51,0.16,0.19
25/06/2018 13:21:12.443,79,14.7,-3276.8,-29,0.01,0.04,3.747,48.000,0.002820,0.000040,-0.96,-0.85,0.45,0.53,0.15,0.19
25/06/2018 13:21:13.443,78,14.7,-3276.8,-29,0.01,0.03,3.747,44.000,0.002820,0.000040,-0.95,-0.86,0.46,0.51,0.13,0.19
25/06/2018 13:21:14.443,78,15.0,-3276.8,-29,0.01,0.03,3.747,41.000,0.002800,0.000040,-0.95,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:21:15.443,78,15.0,-3276.8,-29,0.01,0.04,3.747,37.000,0.002800,0.000040,-0.95,-0.85,0.45,0.51,0.15,0.19
25/06/2018 13:21:16.443,78,15.6,-3276.8,-29,0.01,0.03,3.747,36.000,0.002740,0.000040,-0.95,-0.85,0.45,0.53,0.15,0.19
25/06/2018 13:21:17.443,78,15.6,-3276.8,-29,0.01,0.04,3.747,33.000,0.002740,0.000040,-0.93,-0.84,0.45,0.54,0.15,0.19
25/06/2018 13:21:18.443,79,15.8,-3276.8,-29,0.01,0.04,3.747,31.000,0.002740,0.000040,-0.96,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:21:19.443,79,15.8,-3276.8,-29,0.02,0.04,3.747,29.000,0.002740,0.000040,-0.96,-0.85,0.45,0.54,0.13,0.19
25/06/2018 13:21:20.443,79,16.4,-3276.8,-29,0.01,0.06,3.747,27.000,0.002700,0.000040,-0.95,-0.84,0.45,0.54,0.14,0.19
25/06/2018 13:21:21.443,79,16.4,-3276.8,-29,0.02,0.13,3.747,28.000,0.002700,0.000040,-0.96,-0.85,0.45,0.53,0.14,0.37
25/06/2018 13:21:22.443,79,16.8,-3276.8,-29,0.01,0.04,3.747,25.000,0.002740,0.000040,-0.96,-0.86,0.44,0.54,0.15,0.19
25/06/2018 13:21:23.443,79,16.8,-3276.8,-29,0.01,0.03,3.747,24.000,0.002740,0.000040,-0.93,-0.85,0.46,0.53,0.15,0.19
25/06/2018 13:21:24.443,78,16.9,-3276.8,-29,0.01,0.03,3.747,22.000,0.002740,0.000040,-0.95,-0.86,0.46,0.53,0.14,0.19
25/06/2018 13:21:25.443,78,16.9,-3276.8,-29,0.02,0.04,3.747,23.000,0.002740,0.000040,-0.95,-0.85,0.43,0.53,0.15,0.19
25/06/2018 13:21:26.443,78,17.0,-3276.8,-29,0.01,0.04,3.747,22.000,0.002740,0.000040,-0.96,-0.85,0.46,0.51,0.15,0.19
25/06/2018 13:21:27.443,78,17.0,-3276.8,-29,0.02,0.04,3.747,21.000,0.002740,0.000040,-0.95,-0.85,0.45,0.54,0.14,0.19
25/06/2018 13:21:28.443,78,17.1,-3276.8,-29,0.01,0.04,3.747,23.000,0.002740,0.000040,-0.96,-0.86,0.46,0.53,0.15,0.19
25/06/2018 13:21:29.443,79,17.1,-3276.8,-29,0.01,0.04,3.747,21.000,0.002740,0.000040,-0.96,-0.86,0.45,0.53,0.14,0.19
25/06/2018 13:21:30.443,79,17.2,-3276.8,-29,0.01,0.13,3.747,20.000,0.002720,0.000040,-0.95,-0.86,0.44,0.53,0.14,0.37
25/06/2018 13:21:31.443,79,17.2,-3276.8,-29,0.01,0.03,3.747,20.000,0.002720,0.000060,-0.93,-0.86,0.46,0.53,0.14,0.19
25/06/2018 13:21:32.443,80,17.0,-3276.8,-29,0.01,0.03,3.747,31.000,0.002840,0.000060,-0.95,-0.86,0.44,0.50,0.16,0.19
25/06/2018 13:21:33.443,80,17.0,-3276.8,-29,0.02,0.03,3.747,45.000,0.002840,0.000060,-0.95,-0.86,0.45,0.51,0.16,0.20
25/06/2018 13:21:34.443,79,16.8,-3276.8,-29,0.01,0.04,3.747,46.000,0.002880,0.000060,-0.96,-0.86,0.45,0.51,0.16,0.20
25/06/2018 13:21:35.443,77,16.8,-3276.8,-29,0.01,0.03,3.747,42.000,0.002880,0.000060,-0.95,-0.85,0.45,0.53,0.16,0.19
25/06/2018 13:21:36.443,77,16.6,-3276.8,-29,0.01,0.06,3.747,43.000,0.002940,0.000040,-0.96,-0.85,0.46,0.53,0.15,0.19
25/06/2018 13:21:37.443,77,16.6,-3276.8,-29,0.01,0.03,3.747,43.000,0.002940,0.000040,-0.95,-0.86,0.45,0.51,0.13,0.19
25/06/2018 13:21:38.443,78,16.5,-3276.8,-29,0.01,0.03,3.747,39.000,0.002860,0.000040,-0.95,-0.86,0.44,0.53,0.15,0.19
25/06/2018 13:21:39.443,79,16.5,-3276.8,-29,0.02,0.04,3.747,35.000,0.002860,0.000040,-0.96,-0.85,0.46,0.53,0.15,0.19
25/06/2018 13:21:40.443,80,16.3,-3276.8,-29,0.01,0.03,3.747,34.000,0.002760,0.000040,-0.95,-0.86,0.46,0.53,0.14,0.19
25/06/2018 13:21:41.443,80,16.3,-3276.8,-29,0.02,0.06,3.747,34.000,0.002760,0.000040,-0.96,-0.85,0.46,0.54,0.13,0.19
25/06/2018 13:21:42.443,79,15.9,-3276.8,-29,0.01,0.03,3.747,32.000,0.002660,0.000060,-0.93,-0.86,0.45,0.53,0.14,0.19
25/06/2018 13:21:43.443,80,15.9,-3276.8,-29,0.01,0.04,3.747,30.000,0.002660,0.000040,-0.95,-0.86,0.44,0.53,0.15,0.19
25/06/2018 13:21:44.443,80,15.8,-3276.8,-29,0.01,0.04,3.747,30.000,0.002700,0.000040,-0.96,-0.86,0.44,0.54,0.14,0.19
25/06/2018 13:21:45.443,79,15.8,-3276.8,-29,0.01,0.03,3.747,31.000,0.002700,0.000040,-0.95,-0.86,0.45,0.53,0.13,0.19
25/06/2018 13:21:46.443,79,15.4,-3276.8,-29,0.01,0.03,3.747,28.000,0.002740,0.000040,-0.95,-0.85,0.45,0.53,0.14,0.19
25/06/2018 13:21:47.443,79,15.4,-3276.8,-29,0.01,0.03,3.747,27.000,0.002740,0.000040,-0.95,-0.86,0.45,0.51,0.15,0.19
25/06/2018 13:21:48.443,79,15.4,-3276.8,-29,0.01,0.03,3.747,29.000,0.002680,0.000040,-0.93,-0.85,0.46,0.53,0.15,0.19
25/06/2018 13:21:49.443,79,15.4,-3276.8,-29,0.01,0.04,3.747,27.000,0.002680,0.000040,-0.96,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:21:50.443,79,15.1,-3276.8,-29,0.01,0.03,3.747,25.000,0.002720,0.000040,-0.95,-0.87,0.46,0.53,0.14,0.19
25/06/2018 13:21:51.443,79,15.1,-3276.8,-29,0.01,0.03,3.747,25.000,0.002720,0.000040,-0.93,-0.86,0.45,0.53,0.14,0.19
25/06/2018 13:21:52.443,79,15.1,-3276.8,-29,0.01,0.04,3.747,25.000,0.002700,0.000040,-0.96,-0.86,0.45,0.51,0.15,0.19
25/06/2018 13:21:53.443,79,15.1,-3276.8,-29,0.01,0.04,3.747,26.000,0.002700,0.000040,-0.96,-0.85,0.45,0.53,0.15,0.19
25/06/2018 13:21:54.443,79,15.4,-3276.8,-29,0.01,0.03,3.747,25.000,0.002740,0.000040,-0.95,-0.86,0.45,0.51,0.14,0.19
25/06/2018 13:21:55.443,79,15.4,-3276.8,-29,0.01,0.03,3.747,26.000,0.002740,0.000040,-0.95,-0.87,0.45,0.53,0.15,0.19
25/06/2018 13:21:56.443,78,15.3,-3276.8,-29,0.01,0.03,3.747,25.000,0.002760,0.000040,-0.95,-0.86,0.45,0.51,0.14,0.19
25/06/2018 13:21:57.443,79,15.3,-3276.8,-29,0.01,0.04,3.747,24.000,0.002760,0.000040,-0.96,-0.86,0.44,0.53,0.14,0.19
25/06/2018 13:21:58.443,78,15.6,-3276.8,-29,0.01,0.03,3.747,23.000,0.002740,0.000040,-0.95,-0.86,0.45,0.51,0.14,0.19
25/06/2018 13:21:59.443,78,15.6,-3276.8,-29,0.01,0.03,3.747,22.000,0.002740,0.000040,-0.93,-0.86,0.45,0.51,0.14,0.19
25/06/2018 13:22:00.443,79,15.5,-3276.8,-29,0.01,0.12,3.747,23.000,0.002780,0.000040,-0.95,-0.85,0.44,0.53,0.15,0.37
25/06/2018 13:22:01.443,80,15.5,-3276.8,-29,0.01,0.03,3.747,21.000,0.002780,0.000040,-0.95,-0.86,0.46,0.51,0.15,0.19
25/06/2018 13:22:02.443,79,15.8,-3276.8,-29,0.01,0.04,3.747,22.000,0.002800,0.000040,-0.95,-0.84,0.45,0.53,0.14,0.19
25/06/2018 13:22:03.443,79,15.8,-3276.8,-29,0.01,0.04,3.747,21.000,0.002800,0.000040,-0.93,-0.85,0.44,0.51,0.14,0.19
25/06/2018 13:22:04.443,80,16.0,-3276.8,-29,0.01,0.04,3.747,20.000,0.002800,0.000040,-0.96,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:22:05.443,79,16.0,-3276.8,-29,0.01,0.03,3.747,20.000,0.002800,0.000040,-0.95,-0.86,0.45,0.53,0.13,0.19
25/06/2018 13:22:06.443,79,16.2,-3276.8,-29,0.01,0.04,3.747,20.000,0.002740,0.000040,-0.95,-0.85,0.45,0.51,0.14,0.19
25/06/2018 13:22:07.443,79,16.2,-3276.8,-29,0.02,0.03,3.747,19.000,0.002740,0.000040,-0.95,-0.86,0.46,0.53,0.15,0.19
25/06/2018 13:22:08.443,79,16.4,-3276.8,-29,0.01,0.03,3.747,18.000,0.002740,0.000040,-0.95,-0.86,0.46,0.51,0.13,0.19
25/06/2018 13:22:09.443,79,16.4,-3276.8,-29,0.01,0.03,3.747,19.000,0.002740,0.000040,-0.95,-0.86,0.46,0.51,0.15,0.19
25/06/2018 13:22:10.443,80,16.5,-3276.8,-29,0.01,0.04,3.747,18.000,0.002780,0.000040,-0.93,-0.85,0.45,0.53,0.14,0.19
25/06/2018 13:22:11.443,80,16.5,-3276.8,-29,0.01,0.04,3.747,18.000,0.002780,0.000040,-0.95,-0.85,0.46,0.54,0.15,0.19
25/06/2018 13:22:12.443,79,16.7,-3276.8,-29,0.01,0.03,3.747,18.000,0.002760,0.000040,-0.93,-0.86,0.46,0.53,0.14,0.19
25/06/2018 13:22:13.443,80,16.7,-3276.8,-29,0.01,0.04,3.747,18.000,0.002760,0.000040,-0.93,-0.84,0.45,0.51,0.15,0.19
25/06/2018 13:22:14.443,79,16.8,-3276.8,-29,0.01,0.04,3.747,19.000,0.002780,0.000040,-0.95,-0.86,0.46,0.53,0.13,0.19
25/06/2018 13:22:15.443,79,16.8,-3276.8,-29,0.02,0.07,3.747,19.000,0.002780,0.000040,-0.93,-0.83,0.44,0.54,0.15,0.19
25/06/2018 13:22:16.443,79,16.9,-3276.8,-29,0.01,0.04,3.747,19.000,0.002840,0.000040,-0.95,-0.86,0.45,0.54,0.14,0.19
25/06/2018 13:22:17.443,79,16.9,-3276.8,-29,0.01,0.04,3.747,20.000,0.002840,0.000040,-0.93,-0.85,0.45,0.53,0.14,0.19
25/06/2018 13:22:18.443,79,17.0,-3276.8,-29,0.01,0.03,3.747,20.000,0.002800,0.000060,-0.95,-0.85,0.45,0.51,0.14,0.19
25/06/2018 13:22:19.443,79,17.0,-3276.8,-29,0.01,0.03,3.747,22.000,0.002800,0.000040,-0.95,-0.86,0.45,0.51,0.16,0.19
25/06/2018 13:22:20.443,79,17.4,-3276.8,-29,0.02,0.06,3.747,20.000,0.002780,0.000040,-0.95,-0.84,0.46,0.51,0.16,0.20
25/06/2018 13:22:21.443,79,17.4,-3276.8,-29,0.01,0.12,3.747,19.000,0.002780,0.000040,-0.95,-0.86,0.46,0.51,0.00,0.20
25/06/2018 13:22:22.443,80,17.5,-3276.8,-29,0.01,0.03,3.747,19.000,0.002860,0.000040,-0.95,-0.86,0.45,0.51,0.16,0.20
25/06/2018 13:22:23.443,80,17.5,-3276.8,-29,0.01,0.06,3.747,19.000,0.002860,0.000040,-0.95,-0.84,0.45,0.51,0.15,0.19
25/06/2018 13:22:24.443,79,17.5,-3276.8,-29,0.01,0.03,3.747,19.000,0.002840,0.000040,-0.95,-0.85,0.46,0.51,0.14,0.19
25/06/2018 13:22:25.443,79,17.5,-3276.8,-29,0.01,0.03,3.747,18.000,0.002840,0.000040,-0.95,-0.85,0.44,0.51,0.15,0.20
25/06/2018 13:22:26.443,80,17.9,-3276.8,-29,0.01,0.12,3.747,19.000,0.002860,0.000040,-0.95,-0.84,0.45,0.51,0.15,0.37
25/06/2018 13:22:27.443,79,17.9,-3276.8,-29,0.01,0.03,3.747,21.000,0.002860,0.000040,-0.95,-0.86,0.44,0.53,0.15,0.19
25/06/2018 13:22:28.443,78,17.9,-3276.8,-29,0.01,0.03,3.747,20.000,0.002840,0.000040,-0.95,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:22:29.443,78,17.9,-3276.8,-29,0.01,0.03,3.747,19.000,0.002840,0.000040,-0.95,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:22:30.443,78,18.2,-3276.8,-29,0.01,0.04,3.747,21.000,0.002780,0.000040,-0.95,-0.84,0.45,0.51,0.16,0.19
25/06/2018 13:22:31.443,77,18.2,-3276.8,-29,0.01,0.03,3.747,22.000,0.002780,0.000040,-0.92,-0.85,0.44,0.51,0.16,0.19
25/06/2018 13:22:32.443,77,18.2,-3276.8,-29,0.01,0.03,3.747,20.000,0.002720,0.000040,-0.93,-0.86,0.46,0.53,0.15,0.19
25/06/2018 13:22:33.443,77,18.2,-3276.8,-29,0.01,0.03,3.747,22.000,0.002720,0.000040,-0.95,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:22:34.443,77,18.2,-3276.8,-29,0.01,0.03,3.747,21.000,0.002640,0.000040,-0.95,-0.85,0.45,0.53,0.16,0.19
25/06/2018 13:22:35.443,78,18.2,-3276.8,-29,0.01,0.03,3.747,24.000,0.002640,0.000040,-0.93,-0.86,0.46,0.53,0.14,0.19
25/06/2018 13:22:36.443,79,18.4,-3276.8,-29,0.01,0.03,3.747,22.000,0.002740,0.000040,-0.93,-0.86,0.44,0.51,0.14,0.19
25/06/2018 13:22:37.443,78,18.4,-3276.8,-29,0.01,0.04,3.747,21.000,0.002740,0.000040,-0.93,-0.85,0.46,0.53,0.13,0.19
25/06/2018 13:22:38.443,79,18.4,-3276.8,-29,0.01,0.03,3.747,24.000,0.002780,0.000040,-0.95,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:22:39.443,80,18.4,-3276.8,-29,0.01,0.03,3.747,27.000,0.002780,0.000060,-0.93,-0.85,0.45,0.51,0.18,0.19
25/06/2018 13:22:40.443,79,18.4,-3276.8,-29,0.01,0.03,3.747,25.000,0.002880,0.000040,-0.93,-0.86,0.45,0.51,0.16,0.19
25/06/2018 13:22:41.443,78,18.4,-3276.8,-29,0.01,0.03,3.747,26.000,0.002880,0.000040,-0.95,-0.85,0.45,0.51,0.14,0.19
25/06/2018 13:22:42.443,78,18.3,-3276.8,-29,0.01,0.04,3.747,25.000,0.002840,0.000040,-0.96,-0.85,0.46,0.53,0.16,0.19
25/06/2018 13:22:43.443,78,18.3,-3276.8,-29,0.01,0.03,3.747,24.000,0.002840,0.000040,-0.95,-0.86,0.46,0.51,0.15,0.19
25/06/2018 13:22:44.443,78,18.3,-3276.8,-29,0.02,0.03,3.747,25.000,0.002740,0.000040,-0.93,-0.86,0.45,0.51,0.15,0.19
25/06/2018 13:22:45.443,78,18.3,-3276.8,-29,0.01,0.06,3.747,24.000,0.002740,0.000040,-0.95,-0.84,0.46,0.53,0.15,0.19
25/06/2018 13:22:46.443,78,18.0,-3276.8,-29,0.01,0.04,3.747,22.000,0.002760,0.000040,-0.95,-0.84,0.45,0.53,0.15,0.19
25/06/2018 13:22:47.443,78,18.0,-3276.8,-29,0.01,0.03,3.747,21.000,0.002760,0.000040,-0.93,-0.87,0.46,0.53,0.15,0.19
25/06/2018 13:22:48.443,78,18.0,-3276.8,-29,0.01,0.06,3.747,20.000,0.002700,0.000040,-0.93,-0.83,0.45,0.55,0.14,0.19
25/06/2018 13:22:49.443,78,18.0,-3276.8,-30,0.01,0.06,3.747,21.000,0.002700,0.000060,-0.93,-0.84,0.48,0.53,0.15,0.19
25/06/2018 13:22:50.443,79,17.7,-3276.8,-30,0.01,0.03,3.747,21.000,0.002760,0.000040,-0.93,-0.85,0.45,0.53,0.16,0.19
25/06/2018 13:22:51.443,79,17.7,-3276.8,-30,0.01,0.04,3.747,21.000,0.002760,0.000040,-0.93,-0.84,0.45,0.53,0.14,0.19
25/06/2018 13:22:52.443,78,17.7,-3276.8,-30,0.01,0.04,3.747,20.000,0.002760,0.000040,-0.96,-0.84,0.46,0.53,0.15,0.19
25/06/2018 13:22:53.443,78,17.7,-3276.8,-30,0.01,0.03,3.747,20.000,0.002760,0.000040,-0.93,-0.85,0.45,0.53,0.15,0.19
25/06/2018 13:22:54.443,78,17.7,-3276.8,-29,0.01,0.03,3.747,20.000,0.002720,0.000040,-0.95,-0.86,0.45,0.54,0.15,0.19
25/06/2018 13:22:55.443,78,17.7,-3276.8,-29,0.01,0.10,3.747,20.000,0.002720,0.000040,-0.93,-0.86,0.46,0.53,0.00,0.19
25/06/2018 13:22:56.443,78,17.5,-3276.8,-29,0.01,0.04,3.747,20.000,0.002720,0.000040,-0.93,-0.85,0.44,0.54,0.15,0.19
25/06/2018 13:22:57.443,78,17.5,-3276.8,-29,0.01,0.03,3.747,19.000,0.002720,0.000040,-0.95,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:22:58.443,78,17.5,-3276.8,-29,0.01,0.03,3.747,19.000,0.002760,0.000040,-0.93,-0.86,0.46,0.53,0.15,0.19
25/06/2018 13:22:59.443,78,17.5,-3276.8,-29,0.01,0.03,3.747,19.000,0.002760,0.000040,-0.95,-0.86,0.46,0.53,0.15,0.19
25/06/2018 13:23:00.443,78,17.3,-3276.8,-29,0.01,0.03,3.747,19.000,0.002860,0.000040,-0.95,-0.86,0.46,0.53,0.16,0.19
25/06/2018 13:23:01.443,78,17.3,-3276.8,-29,0.01,0.06,3.747,20.000,0.002860,0.000040,-0.95,-0.84,0.48,0.54,0.14,0.19
25/06/2018 13:23:02.443,78,17.3,-3276.8,-29,0.01,0.03,3.747,19.000,0.002800,0.000040,-0.93,-0.86,0.44,0.53,0.14,0.19
25/06/2018 13:23:03.443,78,17.3,-3276.8,-29,0.01,0.03,3.747,19.000,0.002800,0.000040,-0.95,-0.86,0.45,0.53,0.15,0.19
25/06/2018 13:23:04.443,78,17.4,-3276.8,-29,0.01,0.03,3.747,19.000,0.002800,0.000040,-0.93,-0.86,0.45,0.55,0.15,0.19
25/06/2018 13:23:05.443,78,17.4,-3276.8,-29,0.01,0.04,3.747,20.000,0.002800,0.000040,-0.93,-0.85,0.46,0.54,0.14,0.19
25/06/2018 13:23:06.443,78,17.5,-3276.8,-29,0.01,0.04,3.747,19.000,0.002840,0.000040,-0.95,-0.85,0.45,0.53,0.15,0.19
25/06/2018 13:23:07.443,78,17.5,-3276.8,-29,0.01,0.04,3.747,18.000,0.002840,0.000040,-0.93,-0.85,0.45,0.54,0.14,0.19
25/06/2018 13:23:08.443,77,17.5,-3276.8,-29,0.01,0.04,3.747,17.000,0.002780,0.000040,-0.95,-0.85,0.46,0.53,0.14,0.19
25/06/2018 13:23:09.443,78,17.5,-3276.8,-30,0.01,0.06,3.747,17.000,0.002780,0.000040,-0.93,-0.83,0.46,0.53,0.14,0.19
25/06/2018 13:23:10.443,78,17.9,-3276.8,-29,0.01,0.13,3.747,16.000,0.002800,0.000040,-0.95,-0.86,0.46,0.53,0.15,0.37
25/06/2018 13:23:11.443,77,17.9,-3276.8,-29,0.01,0.04,3.747,16.000,0.002800,0.000040,-0.93,-0.85,0.48,0.53,0.14,0.19
25/06/2018 13:23:12.443,77,17.9,-3276.8,-30,0.01,0.04,3.747,17.000,0.002780,0.000040,-0.93,-0.84,0.46,0.54,0.15,0.19
25/06/2018 13:23:13.443,77,17.9,-3276.8,-29,0.01,0.04,3.747,17.000,0.002780,0.000040,-0.95,-0.84,0.45,0.53,0.15,0.19
