"CovertedTime","Time","NR_Perspiration","Perspiration","Session","EDA","HR"
2018-08-08 11:19:54,594,0.00351718394381018,0.0048362992,"BaselineWriting",0.88417425,93.18
2018-08-08 11:19:55,595,0.0035101475064048,0.00410144769230769,"BaselineWriting",0.891535,93.07
2018-08-08 11:19:56,596,0.00350052072850806,0.00329241203846154,"BaselineWriting",0.8883345,92.93
2018-08-08 11:19:57,597,0.00349020915699186,0.00387240357692308,"BaselineWriting",0.880334,92.8
2018-08-08 11:19:58,598,0.00347916672840077,0.00358071118518519,"BaselineWriting",0.877134,92.68
2018-08-08 11:19:59,599,0.00346778398440989,0.00370110961538462,"BaselineWriting",0.87169325,92.58
2018-08-08 11:20:00,600,0.0034569182902543,0.00431856208333333,"BaselineWriting",0.87809375,92.45
2018-08-08 11:20:01,601,0.00344633137209358,0.00357301484,"BaselineWriting",0.88225425,92.33
2018-08-08 11:20:02,602,0.00343597965624911,0.00332710008333333,"BaselineWriting",0.87009325,92.15
2018-08-08 11:20:03,603,0.00342584481270387,0.00279710765384615,"BaselineWriting",0.59135175,91.95
2018-08-08 11:20:04,604,0.00341684973955948,0.00291082295238095,"BaselineWriting",0.84385125,91.73
2018-08-08 11:20:05,605,0.003410229668315,0.0025412009375,"BaselineWriting",0.8371305,91.5
2018-08-08 11:20:06,606,0.00340364177122735,0.00314204245833333,"BaselineWriting",0.8080085,91.27
2018-08-08 11:20:07,607,0.00339628031929618,0.00253054607692308,"BaselineWriting",0.80064775,91.03
2018-08-08 11:20:08,608,0.00338989337250802,0.0029370204,"BaselineWriting",0.842891,90.85
2018-08-08 11:20:09,609,0.00338484600912401,0.00277796552,"BaselineWriting",0.845771,90.68
2018-08-08 11:20:10,610,0.00338107608072249,0.00301133744,"BaselineWriting",0.8496115,90.57
2018-08-08 11:20:11,611,0.00337864243211066,0.00345970832,"BaselineWriting",0.841931,90.43
2018-08-08 11:20:12,612,0.00337758600961287,0.00291118492,"BaselineWriting",0.83265,90.3
2018-08-08 11:20:13,613,0.00337790577369057,0.00337287970833333,"BaselineWriting",0.8243295,90.15
2018-08-08 11:20:14,614,0.00337964202026506,0.00243242380769231,"BaselineWriting",0.7308825,89.98
2018-08-08 11:20:15,615,0.00338276268443442,0.00271252695833333,"BaselineWriting",0.6265545,89.83
2018-08-08 11:20:16,616,0.0033872822427161,0.00302980084615385,"BaselineWriting",0.84321125,89.67
2018-08-08 11:20:17,617,0.00339326041193537,0.002908906,"BaselineWriting",0.83873075,89.5
2018-08-08 11:20:18,618,0.00340058485883009,0.00289304503846154,"BaselineWriting",0.8502515,89.35
2018-08-08 11:20:19,619,0.00340916275060404,0.00248909048,"BaselineWriting",0.878734,89.18
2018-08-08 11:20:20,620,0.00341891731897632,0.00331579442307692,"BaselineWriting",0.8883345,89.03
2018-08-08 11:20:21,621,0.00342972563359595,0.00334017576,"BaselineWriting",0.85921225,88.9
2018-08-08 11:20:22,622,0.00344147736345325,0.00256455507692308,"BaselineWriting",0.85665225,88.77
2018-08-08 11:20:23,623,0.00345402275289969,0.0047789538,"BaselineWriting",0.84545125,88.63
2018-08-08 11:20:24,624,0.00346695063736391,0.00414920296,"BaselineWriting",0.8358505,88.53
2018-08-08 11:20:25,625,0.0034800599605536,0.00357783608333333,"BaselineWriting",0.8352105,88.43
2018-08-08 11:20:52,652,0.00333049198805636,0.00275952048,"StressCondition",1.022174,86.7
2018-08-08 11:20:53,653,0.00331198347275806,0.00330325954166667,"StressCondition",1.0173735,86.68
2018-08-08 11:20:54,654,0.003294402091272,0.00302125564,"StressCondition",1.012893,86.7
2018-08-08 11:20:55,655,0.00327705733704092,0.00287722896153846,"StressCondition",1.009053,86.7
2018-08-08 11:20:56,656,0.00326031242490307,0.00295765361538462,"StressCondition",1.011293,86.7
2018-08-08 11:20:57,657,0.00324473370482336,0.00338163868,"StressCondition",1.0042525,86.67
2018-08-08 11:20:58,658,0.0032301961894723,0.00315071724,"StressCondition",0.997852,86.65
2018-08-08 11:20:59,659,0.00321631042631035,0.00400138884,"StressCondition",0.99369175,86.65
2018-08-08 11:21:00,660,0.00320327447837669,0.003126418125,"StressCondition",0.82631875,86.68
2018-08-08 11:21:01,661,0.00319126676469703,0.00361648930434783,"StressCondition",1.00007475,86.73
2018-08-08 11:21:02,662,0.00318020663846625,0.00349652913636364,"StressCondition",0.985691,86.78
2018-08-08 11:21:03,663,0.00316911331936114,0.00287181712,"StressCondition",0.97737,86.83
2018-08-08 11:21:04,664,0.00315804207847896,0.00317205508333333,"StressCondition",0.97033,86.85
2018-08-08 11:21:05,665,0.00314750687946753,0.00296610256,"StressCondition",0.9668095,86.83
2018-08-08 11:21:06,666,0.00313733225135504,0.00250520832,"StressCondition",0.96584925,86.72
2018-08-08 11:21:07,667,0.00312832070393142,0.00259176613636364,"StressCondition",0.959769,86.65
2018-08-08 11:21:08,668,0.00312005586134069,0.002564822625,"StressCondition",0.9533685,86.55
2018-08-08 11:21:09,669,0.00311201730904509,0.00256683891666667,"StressCondition",0.948568,86.47
2018-08-08 11:21:10,670,0.00310458618298519,0.00267455270833333,"StressCondition",0.945368,86.3
2018-08-08 11:21:11,671,0.00309789076160848,0.00260312308695652,"StressCondition",0.9386475,86.17
2018-08-08 11:21:12,672,0.00309176004164702,0.00301533520833333,"StressCondition",0.9277665,86.07
2018-08-08 11:21:13,673,0.0030859381976137,0.0028490648,"StressCondition",0.92712675,86.02
2018-08-08 11:21:14,674,0.00308075954581368,0.00332136852173913,"StressCondition",0.931927,86
2018-08-08 11:21:15,675,0.00307607299579754,0.00253193288,"StressCondition",0.928727,85.98
2018-08-08 11:21:16,676,0.00307157865492532,0.00287292923076923,"StressCondition",0.920726,85.93
2018-08-08 11:21:17,677,0.0030676865605752,0.00317098382608696,"StressCondition",0.915286,85.92
2018-08-08 11:21:18,678,0.00306438996499387,0.00268378269565217,"StressCondition",0.91528575,85.88
2018-08-08 11:21:19,679,0.00306129194415233,0.00338377916,"StressCondition",0.910165,85.82
2018-08-08 11:21:20,680,0.00305867976313446,0.003332397,"StressCondition",0.906965,85.77
2018-08-08 11:21:21,681,0.00305640762376936,0.00355866458333333,"StressCondition",0.905685,85.62
2018-08-08 11:21:22,682,0.00305423021758081,0.00336653633333333,"StressCondition",0.903765,85.47
2018-08-08 11:21:23,683,0.00305234111189548,0.00265505952,"StressCondition",0.90920525,85.37
2018-08-08 11:21:24,684,0.00305079213891787,0.00277572183333333,"StressCondition",0.89800425,85.18
2018-08-08 11:21:25,685,0.00304961386247284,0.002289683125,"StressCondition",0.894164,84.98
2018-08-08 11:21:26,686,0.00304877215331618,0.00240656745833333,"StressCondition",0.89544425,84.75
2018-08-08 11:21:27,687,0.00304826911862541,0.00290298060869565,"StressCondition",0.90344475,84.52
2018-08-08 11:21:28,688,0.00304807677401572,0.00243380546153846,"StressCondition",0.897044,84.18
2018-08-08 11:21:29,689,0.00304821225106401,0.00269594942307692,"StressCondition",0.893524,84.02
2018-08-08 11:21:30,690,0.00304866919275586,0.00292519161538462,"StressCondition",0.885203,83.82
2018-08-08 11:21:31,691,0.00304935812697708,0.00292112269565217,"StressCondition",0.882323,83.63
2018-08-08 11:21:32,692,0.00305020837850012,0.00362839169565217,"StressCondition",0.882323,83.55
2018-08-08 11:21:33,693,0.0030513023507864,0.00395690696153846,"StressCondition",0.87560225,83.45
2018-08-08 11:21:34,694,0.00305264595362337,0.00313721742307692,"StressCondition",0.871442,83.32
2018-08-08 11:21:35,695,0.00305416062113898,0.00263357103846154,"StressCondition",0.870162,83.22
2018-08-08 11:21:36,696,0.00305580205142016,0.003028003,"StressCondition",0.866322,83.18
2018-08-08 11:21:37,697,0.0030577476365008,0.00278323123333333,"StressCondition",0.8608815,83.18
2018-08-08 11:21:38,698,0.00305983165984496,0.00292709804166667,"StressCondition",0.856081,83.18
2018-08-08 11:21:39,699,0.00306188977994047,0.0025867216,"StressCondition",0.856081,83.17
2018-08-08 11:21:40,700,0.00306416022267854,0.00304739588,"StressCondition",0.84936075,83.15
2018-08-08 11:21:41,701,0.0030666649986331,0.00295608976923077,"StressCondition",0.8404,83.15
2018-08-08 11:21:42,702,0.00306942321086035,0.00340947842307692,"StressCondition",0.8372,83.13
2018-08-08 11:21:43,703,0.00307227471462895,0.002954448625,"StressCondition",0.83239925,83.13
2018-08-08 11:21:44,704,0.00307513608722862,0.00321826573913043,"StressCondition",0.825999,83.12
2018-08-08 11:21:45,705,0.00307823645816182,0.00276422452,"StressCondition",0.8211985,83.1
2018-08-08 11:21:46,706,0.00308157283064798,0.002907838125,"StressCondition",0.817678,83.07
2018-08-08 11:21:47,707,0.00308499377804178,0.00288767266666667,"StressCondition",0.813198,83.05
2018-08-08 11:21:48,708,0.00308846450352146,0.0032729382173913,"StressCondition",0.806157,83.05
2018-08-08 11:21:49,709,0.00309210094370828,0.00287602808,"StressCondition",0.803917,83.07
2018-08-08 11:21:50,710,0.00309586481475808,0.002401149,"StressCondition",0.803597,83.07
2018-08-08 11:21:51,711,0.00309963120409577,0.00281186544,"StressCondition",0.79655675,83.15
2018-08-08 11:21:52,712,0.00310334516537409,0.00300182291666667,"StressCondition",0.794316,83.2
2018-08-08 11:21:53,713,0.00310687730657707,0.004005261625,"StressCondition",0.790796,83.28
2018-08-08 11:21:54,714,0.00311018507621182,0.00322054982608696,"StressCondition",0.787276,83.35
2018-08-08 11:21:55,715,0.00311336024801193,0.00339506568,"StressCondition",0.78631575,83.42
2018-08-08 11:21:56,716,0.00311646804396013,0.00377989357692308,"StressCondition",0.790156,83.48
2018-08-08 11:21:57,717,0.00311926689350678,0.00356376364,"StressCondition",0.788236,83.57
2018-08-08 11:21:58,718,0.00312168203043942,0.00289548276,"StressCondition",0.78183525,83.62
2018-08-08 11:21:59,719,0.00312368169058182,0.00370417304347826,"StressCondition",0.777675,83.65
2018-08-08 11:22:00,720,0.00312532219742049,0.00337195616666667,"StressCondition",0.776075,83.65
2018-08-08 11:22:01,721,0.00312674060142735,0.00264167962962963,"StressCondition",0.773835,83.62
2018-08-08 11:22:02,722,0.00312780076363279,0.0026683614,"StressCondition",0.765834,83.63
2018-08-08 11:22:03,723,0.00312844334884554,0.00294420607692308,"StressCondition",0.758154,83.63
2018-08-08 11:22:04,724,0.0031286890339722,0.00366421952,"StressCondition",0.75687375,83.67
2018-08-08 11:22:05,725,0.00312853099338557,0.00339279964,"StressCondition",0.7571935,83.72
2018-08-08 11:22:06,726,0.00312797167491642,0.00313179032,"StressCondition",0.75527325,83.85
2018-08-08 11:22:07,727,0.00312698378090327,0.00356841103846154,"StressCondition",0.750153,83.92
2018-08-08 11:22:08,728,0.00312558418790268,0.00407449232,"StressCondition",0.746953,83.98
2018-08-08 11:22:09,729,0.00312382456982875,0.00358263376,"StressCondition",0.745993,84.02
2018-08-08 11:22:10,730,0.00312166359301082,0.00323234492307692,"StressCondition",0.736392,84.08
2018-08-08 11:22:11,731,0.00311912500984536,0.00304536446153846,"StressCondition",0.73127175,84.15
2018-08-08 11:22:12,732,0.00311630287776087,0.00317047130769231,"StressCondition",0.733192,84.2
2018-08-08 11:22:13,733,0.0031133240785611,0.0025635762,"StressCondition",0.7315915,84.22
2018-08-08 11:22:14,734,0.00311020424688362,0.00321702873076923,"StressCondition",0.722311,84.2
2018-08-08 11:22:15,735,0.00310707897028315,0.0038232465,"StressCondition",0.718791,84.18
2018-08-08 11:22:16,736,0.00310395436362183,0.00340528830769231,"StressCondition",0.7152705,84.22
2018-08-08 11:22:17,737,0.00310083242240331,0.002583552,"StressCondition",0.71495025,84.23
2018-08-08 11:22:18,738,0.00309783607158611,0.00256169419230769,"StressCondition",0.70855,84.22
2018-08-08 11:22:19,739,0.00309495939594222,0.00312277161538462,"StressCondition",0.7059895,84.2
2018-08-08 11:22:20,740,0.00309225345605643,0.00283794085185185,"StressCondition",0.7331915,84.17
2018-08-08 11:22:21,741,0.00308979858648415,0.00239321203846154,"StressCondition",0.738632,84.13
2018-08-08 11:22:22,742,0.00308764671875768,0.00343967626923077,"StressCondition",0.724231,84.1
2018-08-08 11:22:23,743,0.00308574644827997,0.00295021215384615,"StressCondition",0.7171905,84.03
2018-08-08 11:22:24,744,0.00308411623065628,0.00279518364,"StressCondition",0.71367,84.03
2018-08-08 11:22:25,745,0.00308275511153343,0.00340500741666667,"StressCondition",0.71015,84.08
2018-08-08 11:22:26,746,0.00308156142601314,0.00274923573076923,"StressCondition",0.7037495,84.15
2018-08-08 11:22:27,747,0.00308051386072483,0.00348061284615385,"StressCondition",0.694469,84.28
2018-08-08 11:22:28,748,0.00307968718630012,0.00384815720833333,"StressCondition",0.696389,84.52
2018-08-08 11:22:29,749,0.0030790424631157,0.00285740176923077,"StressCondition",0.69158875,84.63
2018-08-08 11:22:30,750,0.00307857708298092,0.00289739008,"StressCondition",0.682628,84.85
2018-08-08 11:22:31,751,0.00307832752684566,0.00283110764,"StressCondition",0.680708,85.07
2018-08-08 11:22:32,752,0.00307830529595445,0.00309476876923077,"StressCondition",0.67782775,85.18
2018-08-08 11:22:33,753,0.00307853902108019,0.00298931408,"StressCondition",0.674307,85.32
2018-08-08 11:22:34,754,0.00307905524013452,0.00332240792307692,"StressCondition",0.669827,85.45
2018-08-08 11:22:35,755,0.00307988855151464,0.00239670765384615,"StressCondition",0.66694675,85.57
2018-08-08 11:22:36,756,0.00308104305368579,0.00352340326923077,"StressCondition",0.663426,85.62
2018-08-08 11:22:37,757,0.00308251648101697,0.00309901515384615,"StressCondition",0.661826,85.62
2018-08-08 11:22:38,758,0.00308425354332228,0.00241963868,"StressCondition",0.65510575,85.6
2018-08-08 11:22:39,759,0.0030862498622478,0.0023598675,"StressCondition",0.65350575,85.58
2018-08-08 11:22:40,760,0.00308850060528756,0.00310897819230769,"StressCondition",0.649665,85.55
2018-08-08 11:22:41,761,0.00309090645384892,0.0025723445,"StressCondition",0.64102475,85.52
2018-08-08 11:22:42,762,0.00309339522087457,0.00314939884615385,"StressCondition",0.63718425,85.52
2018-08-08 11:22:43,763,0.00309584516092424,0.00331671352,"StressCondition",0.634944,85.5
2018-08-08 11:22:44,764,0.00309823802687634,0.00341909792307692,"StressCondition",0.633984,85.48
2018-08-08 11:22:45,765,0.00310056463207281,0.00405318265384615,"StressCondition",0.628864,85.45
2018-08-08 11:22:46,766,0.00310273945069658,0.00329182946153846,"StressCondition",0.623743,85.42
2018-08-08 11:22:47,767,0.00310471092744824,0.0037456928,"StressCondition",0.62310325,85.37
2018-08-08 11:22:48,768,0.00310652874954784,0.00384555584615385,"StressCondition",0.622143,85.3
2018-08-08 11:22:49,769,0.0031082544282087,0.0027524715,"StressCondition",0.621823,85.22
2018-08-08 11:22:50,770,0.00310983440920115,0.00255407979166667,"StressCondition",0.61414275,85.15
2018-08-08 11:22:51,771,0.00311135578940028,0.00277614108,"StressCondition",0.61126225,85.02
2018-08-08 11:22:52,772,0.00311293376415929,0.00322725604,"StressCondition",0.60966225,84.92
2018-08-08 11:22:53,773,0.00311458785763975,0.00345216124,"StressCondition",0.609022,84.82
2018-08-08 11:22:54,774,0.00311639840765855,0.00253260138461538,"StressCondition",0.608382,84.73
2018-08-08 11:22:55,775,0.00311840524838062,0.00276077773076923,"StressCondition",0.607742,84.65
2018-08-08 11:22:56,776,0.00312054785089117,0.00310444056,"StressCondition",0.606782,84.62
2018-08-08 11:22:57,777,0.00312286382748857,0.00278666,"StressCondition",0.60678225,84.67
2018-08-08 11:22:58,778,0.00312528257735036,0.00337634783333333,"StressCondition",0.59750125,84.72
2018-08-08 11:22:59,779,0.00312781865954275,0.00300809861538462,"StressCondition",0.594301,84.77
2018-08-08 11:23:00,780,0.00313037281034371,0.00317964513043478,"StressCondition",0.588541,84.83
2018-08-08 11:23:01,781,0.00313278962258487,0.00283398204347826,"StressCondition",0.588541,84.9
2018-08-08 11:23:02,782,0.0031352296912404,0.00311667383333333,"StressCondition",0.588541,84.95
2018-08-08 11:23:03,783,0.00313773925588755,0.00340648142307692,"StressCondition",0.58182,85.02
2018-08-08 11:23:04,784,0.003140200029046,0.00299843942307692,"StressCondition",0.57958,85.07
2018-08-08 11:23:05,785,0.00314241732017033,0.00404876084,"StressCondition",0.5783,85.13
2018-08-08 11:23:06,786,0.0031444021025796,0.00396823096153846,"StressCondition",0.5767,85.2
2018-08-08 11:23:07,787,0.00314607476789967,0.00364027260869565,"StressCondition",0.5722195,85.32
2018-08-08 11:23:08,788,0.00314747758167195,0.0035040064,"StressCondition",0.565179,85.43
2018-08-08 11:23:09,789,0.00314872335269227,0.00324075480769231,"StressCondition",0.56325875,85.58
2018-08-08 11:23:10,790,0.00314975035100095,0.00281086319230769,"StressCondition",0.56325875,85.73
2018-08-08 11:23:11,791,0.00315056766384879,0.00267697485185185,"StressCondition",0.5597385,85.87
2018-08-08 11:23:12,792,0.00315117358030715,0.00291769988,"StressCondition",0.55589825,86
2018-08-08 11:23:13,793,0.00315159253137113,0.0040740832,"StressCondition",0.550778,86.12
2018-08-08 11:23:14,794,0.0031518713136499,0.00321410746153846,"StressCondition",0.54981775,86.23
2018-08-08 11:23:15,795,0.00315200907826366,0.00333312296153846,"StressCondition",0.553658,86.33
2018-08-08 11:23:16,796,0.00315199366327652,0.0033549005,"StressCondition",0.549818,86.43
2018-08-08 11:23:17,797,0.00315180720417104,0.00206433246153846,"StressCondition",0.5453375,86.53
2018-08-08 11:23:18,798,0.00315142963860701,0.00261828088,"StressCondition",0.539257,86.68
2018-08-08 11:23:19,799,0.00315080281142125,0.0036119617037037,"StressCondition",0.53765675,86.88
2018-08-08 11:23:20,800,0.00314986885752854,0.00414208380769231,"StressCondition",0.538937,87.08
2018-08-08 11:23:21,801,0.00314860868333133,0.00317560361538462,"StressCondition",0.53573675,87.37
2018-08-08 11:23:22,802,0.00314696103453665,0.00335299111538462,"StressCondition",0.528056,87.62
2018-08-08 11:23:23,803,0.00314497610246056,0.00367644754166667,"StressCondition",0.52357575,87.83
2018-08-08 11:23:24,804,0.00314261550533713,0.00467454632,"StressCondition",0.527736,88.03
2018-08-08 11:23:25,805,0.00313983255627712,0.00304475454166667,"StressCondition",0.52293575,88.2
2018-08-08 11:23:26,806,0.00313661133569267,0.0033140602,"StressCondition",0.52037525,88.35
2018-08-08 11:23:27,807,0.00313279226894509,0.0029981065,"StressCondition",0.516215,88.45
2018-08-08 11:23:28,808,0.00312841070135941,0.00309515419230769,"StressCondition",0.515575,88.53
2018-08-08 11:23:29,809,0.0031236381074051,0.00288907288,"StressCondition",0.514615,88.58
2018-08-08 11:23:30,810,0.00311850277394468,0.00327869208,"StressCondition",0.50885475,88.58
2018-08-08 11:23:31,811,0.00311303845951144,0.00315513004166667,"StressCondition",0.50533425,88.58
2018-08-08 11:23:32,812,0.00310714750907748,0.00310518016,"StressCondition",0.505654,88.58
2018-08-08 11:23:33,813,0.00310070964287151,0.00362892412,"StressCondition",0.502454,88.58
2018-08-08 11:23:34,814,0.00309399681227844,0.003339545875,"StressCondition",0.4963735,88.57
2018-08-08 11:23:35,815,0.00308690375520976,0.00372060864,"StressCondition",0.499254,88.58
2018-08-08 11:23:36,816,0.00307931346210892,0.00355254868,"StressCondition",0.4947735,88.62
2018-08-08 11:23:37,817,0.00307141493740062,0.00339944112,"StressCondition",0.49445325,88.67
2018-08-08 11:23:38,818,0.00306327074484498,0.00328974252,"StressCondition",0.490293,88.7
2018-08-08 11:23:39,819,0.0030551227182105,0.003364064625,"StressCondition",0.539845,88.75
2018-08-08 11:23:40,820,0.00304688684170667,0.00263336388,"StressCondition",0.5599895,88.8
2018-08-08 11:23:41,821,0.00303831064680139,0.00288758038461538,"StressCondition",0.555509,88.83
2018-08-08 11:23:42,822,0.00302998432947426,0.00280067604166667,"StressCondition",0.550389,88.87
2018-08-08 11:23:43,823,0.00302182493484659,0.00273221253846154,"StressCondition",0.551029,88.9
2018-08-08 11:23:44,824,0.00301374664396535,0.0028880582,"StressCondition",0.54846875,88.92
2018-08-08 11:23:45,825,0.00300598613432605,0.00230226207692308,"StressCondition",0.5475085,88.95
2018-08-08 11:23:46,826,0.00299845420168168,0.00229522426923077,"StressCondition",0.543028,88.98
2018-08-08 11:23:47,827,0.00299122205118281,0.00292967466666667,"StressCondition",0.540148,89.03
2018-08-08 11:23:48,828,0.00298459107887952,0.00354571056,"StressCondition",0.542388,89.12
2018-08-08 11:23:49,829,0.0029785685399854,0.00277494530769231,"StressCondition",0.540148,89.18
2018-08-08 11:23:50,830,0.00297303367664418,0.0027028576,"StressCondition",0.53630775,89.28
2018-08-08 11:23:51,831,0.00296800921097858,0.00269052911538462,"StressCondition",0.532147,89.37
2018-08-08 11:23:52,832,0.0029633410922841,0.00271831737037037,"StressCondition",0.531507,89.45
2018-08-08 11:23:53,833,0.00295931881879647,0.00330984096,"StressCondition",0.530867,89.52
2018-08-08 11:23:54,834,0.00295593447747914,0.00264062057692308,"StressCondition",0.528627,89.52
2018-08-08 11:23:55,835,0.00295315551795867,0.00274006625,"StressCondition",0.52414675,89.52
2018-08-08 11:23:56,836,0.00295089322362913,0.002384795,"StressCondition",0.520306,89.45
2018-08-08 11:23:57,837,0.00294911529006874,0.00219822207407407,"StressCondition",0.519666,89.3
2018-08-08 11:23:58,838,0.0029480174584645,0.002884692875,"StressCondition",0.51998625,89.17
2018-08-08 11:23:59,839,0.0029474966216949,0.00251217392307692,"StressCondition",0.517746,89.02
2018-08-08 11:24:00,840,0.00294751253004501,0.00310421946153846,"StressCondition",0.513266,88.87
2018-08-08 11:24:01,841,0.00294806522716164,0.00299563924,"StressCondition",0.50878575,88.73
2018-08-08 11:24:02,842,0.00294910615174572,0.0028645796,"StressCondition",0.5084655,88.62
2018-08-08 11:24:03,843,0.00295061555610879,0.00283857796,"StressCondition",0.5078255,88.53
2018-08-08 11:24:04,844,0.00295261055128634,0.002585978,"StressCondition",0.50654525,88.48
2018-08-08 11:24:05,845,0.00295502804336539,0.00283579368,"StressCondition",0.501745,88.42
2018-08-08 11:24:06,846,0.00295777614571072,0.00241144752,"StressCondition",0.49662475,88.38
2018-08-08 11:24:07,847,0.00296085823508842,0.00238717144,"StressCondition",0.4953445,88.3
2018-08-08 11:24:08,848,0.00296430467368183,0.00230398996153846,"StressCondition",0.497585,88.22
2018-08-08 11:24:09,849,0.00296808699207075,0.00340429234615385,"StressCondition",0.49246425,88.12
2018-08-08 11:24:10,850,0.00297209835172936,0.00374194480769231,"StressCondition",0.489264,88.02
2018-08-08 11:24:11,851,0.00297621814080687,0.00319789832,"StressCondition",0.489264,87.9
2018-08-08 11:24:12,852,0.00298040892590829,0.00308423712,"StressCondition",0.488624,87.78
2018-08-08 11:24:13,853,0.00298481785619148,0.00284637342307692,"StressCondition",0.485744,87.68
2018-08-08 11:24:14,854,0.00298934811255878,0.00324358124,"StressCondition",0.483824,87.6
2018-08-08 11:24:15,855,0.00299399380428734,0.0025611425,"StressCondition",0.479343,87.55
2018-08-08 11:24:16,856,0.0029987494872129,0.00287139892,"StressCondition",0.480303,87.5
2018-08-08 11:24:17,857,0.0030036136805841,0.00238121880769231,"StressCondition",0.477743,87.47
2018-08-08 11:24:18,858,0.00300858126837778,0.00257262228,"StressCondition",0.475503,87.42
2018-08-08 11:24:19,859,0.00301354759216718,0.00299208364,"StressCondition",0.473583,87.37
2018-08-08 11:24:20,860,0.00301860234085819,0.0031616742,"StressCondition",0.470383,87.32
2018-08-08 11:24:21,861,0.00302363540694973,0.003585644625,"StressCondition",0.46974275,87.25
2018-08-08 11:24:22,862,0.00302884898799617,0.00259613969230769,"StressCondition",0.46878225,87.18
2018-08-08 11:24:23,863,0.00303424616237563,0.00296584172,"StressCondition",0.46782225,87.13
2018-08-08 11:24:24,864,0.00303973154613081,0.00364814380769231,"StressCondition",0.463982,87.08
2018-08-08 11:24:25,865,0.00304531911542467,0.00301829436,"StressCondition",0.4034975,87.03
2018-08-08 11:24:26,866,0.00305103480177744,0.00306363811538462,"StressCondition",0.3004495,86.98
2018-08-08 11:24:27,867,0.0030570274937615,0.00261955376923077,"StressCondition",0.45758175,86.93
2018-08-08 11:24:28,868,0.00306322933803955,0.00408712092307692,"StressCondition",0.45406125,86.82
2018-08-08 11:24:29,869,0.00306968719093528,0.00264163061538462,"StressCondition",0.4566215,86.63
2018-08-08 11:24:30,870,0.00307644842605273,0.00251862865384615,"StressCondition",0.458862,86.37
2018-08-08 11:24:31,871,0.00308355663421553,0.00247322084615385,"StressCondition",0.45438125,86.12
2018-08-08 11:24:32,872,0.00309104744866581,0.00286731184615385,"StressCondition",0.450861,85.95
2018-08-08 11:24:33,873,0.00309894498439154,0.00289374938461538,"StressCondition",0.446381,85.78
2018-08-08 11:24:34,874,0.00310725926641939,0.00326326953846154,"StressCondition",0.447661,85.62
2018-08-08 11:24:35,875,0.00311581204482983,0.0026900974,"StressCondition",0.447341,85.37
2018-08-08 11:24:36,876,0.00312456356463757,0.00255663756,"StressCondition",0.443821,85.12
2018-08-08 11:24:37,877,0.00313383077793695,0.00360610269230769,"StressCondition",0.44062,84.83
2018-08-08 11:24:38,878,0.00314320309765295,0.00233147583333333,"StressCondition",0.43902,84.53
2018-08-08 11:24:39,879,0.00315300727759964,0.003316486,"StressCondition",0.43966,84.27
2018-08-08 11:24:40,880,0.00316318527218426,0.00336892292,"StressCondition",0.43966,84.02
2018-08-08 11:24:41,881,0.0031730809644393,0.00288977496,"StressCondition",0.43198,84.05
2018-08-08 11:24:42,882,0.00318301298732728,0.0028543766,"StressCondition",0.43454,84.05
2018-08-08 11:24:43,883,0.00319074271333844,0.0045552955,"StressCondition",0.43262,84.07
2018-08-08 11:24:44,884,0.003196652726324,0.004367326875,"StressCondition",0.42877925,84.1
2018-08-08 11:24:45,885,0.00320464796901491,0.00270205188,"StressCondition",0.425579,84.15
2018-08-08 11:24:46,886,0.00321404441026997,0.002633854,"StressCondition",0.425579,84.2
2018-08-08 11:24:47,887,0.00322339138714939,0.003518419,"StressCondition",0.4287795,84.23
2018-08-08 11:24:48,888,0.00323280274069431,0.00341172973076923,"StressCondition",0.420139,84.23
2018-08-08 11:24:49,889,0.0032416817789388,0.00375926008,"StressCondition",0.41629825,84.23
2018-08-08 11:24:50,890,0.00325001717125649,0.0040419618,"StressCondition",0.41757875,84.2
2018-08-08 11:24:51,891,0.00325797372204611,0.00432995696,"StressCondition",0.41949875,84.18
2018-08-08 11:24:52,892,0.0032655528494598,0.00297002556,"StressCondition",0.41597825,84.15
2018-08-08 11:24:53,893,0.00327277131829594,0.00348068828,"StressCondition",0.414058,84.1
2018-08-08 11:24:54,894,0.00327939249577595,0.00335274095652174,"StressCondition",0.412458,84.08
2018-08-08 11:24:55,895,0.00328561606699812,0.00317488091666667,"StressCondition",0.41149825,84.07
2018-08-08 11:24:56,896,0.00329200888573643,0.00387941519230769,"StressCondition",0.411818,84.07
2018-08-08 11:24:57,897,0.00329847639957188,0.00344232357692308,"StressCondition",0.409898,84.1
2018-08-08 11:24:58,898,0.00330483430719102,0.00320547307692308,"StressCondition",0.40509775,84.15
2018-08-08 11:24:59,899,0.00331116380230981,0.00305808573076923,"StressCondition",0.40253725,84.23
2018-08-08 11:25:00,900,0.00331742187907677,0.00391517232,"StressCondition",0.399657,84.32
2018-08-08 11:25:01,901,0.00332393183166893,0.00351830337037037,"StressCondition",0.4018975,84.42
2018-08-08 11:25:02,902,0.00333076929132236,0.00269272707692308,"StressCondition",0.40477775,84.52
2018-08-08 11:25:03,903,0.00333759956614713,0.00262350676,"StressCondition",0.401577,84.6
2018-08-08 11:25:04,904,0.0033447192235706,0.00394307696153846,"StressCondition",0.397097,84.68
2018-08-08 11:25:05,905,0.00335214911715062,0.00228995008,"StressCondition",0.398057,84.77
